NDVI,WET,NDBSI,LST,RESI
0.489684,0.80473,0.683432,0.41691,0.327662
0.645647,0.875296,0.482648,0.368435,0.538245
0.803021,0.887628,0.336982,0.364567,0.705619
0.542205,0.861281,0.588215,0.414622,0.41375
0.696397,0.857758,0.461586,0.39476,0.570825
0.725644,0.863861,0.442071,0.368355,0.603437
0.546827,0.905641,0.426073,0.379341,0.513631
0.698504,0.87188,0.447553,0.390848,0.581657
0.781226,0.85098,0.474525,0.343437,0.621114
0.590206,0.882196,0.486555,0.361898,0.507069
0.784057,0.881766,0.369563,0.365335,0.676997
0.47387,0.813756,0.689224,0.478699,0.304364
0.441362,0.803843,0.721893,0.462205,0.271107
0.419766,0.803181,0.703176,0.630559,0.235325
0.452023,0.82977,0.661488,0.454157,0.31329
0.65251,0.825326,0.574464,0.391734,0.483788
0.84688,0.881649,0.330964,0.301668,0.745315
0.750506,0.867238,0.436529,0.349465,0.624428
0.66814,0.886338,0.404267,0.366354,0.593851
0.693961,0.85635,0.488091,0.436107,0.54708
0.790624,0.862947,0.401043,0.420852,0.651065
0.43407,0.843958,0.640574,0.470349,0.312507
0.735344,0.884446,0.390756,0.403806,0.631074
0.426368,0.717078,0.752565,0.53501,0.223065
0.635622,0.879644,0.464145,0.368843,0.542764
0.583163,0.880242,0.53004,0.377583,0.47681
0.573469,0.853274,0.546415,0.407467,0.453993
0.780901,0.896508,0.31301,0.345239,0.710631
0.452173,0.867914,0.6018,0.439675,0.351731
0.89211,0.908404,0.231275,0.293761,0.827724
0.491512,0.868586,0.562672,0.410774,0.400312
0.922897,0.926064,0.130123,0.257917,0.907419
0.8026,0.896667,0.327062,0.260113,0.732332
0.492439,0.823683,0.650697,0.478481,0.336216
0.764627,0.86383,0.409684,0.366904,0.642725
0.762719,0.883797,0.385126,0.342809,0.661482
0.518568,0.857089,0.585253,0.440007,0.396567
0.453736,0.815353,0.691263,0.455141,0.296834
0.864944,0.897148,0.282823,0.269702,0.788854
0.628052,0.802544,0.649671,0.395026,0.427307
0.405035,0.846159,0.674541,0.528525,0.26691
0.645654,0.859702,0.503105,0.427607,0.514062
0.896074,0.923712,0.155657,0.270046,0.87621
0.572588,0.851412,0.547271,0.466214,0.441169
0.644991,0.801746,0.630815,0.422596,0.441217
0.499871,0.869577,0.574391,0.431463,0.394798
0.55758,0.833065,0.575122,0.437245,0.421897
0.357737,0.78151,0.770253,0.541192,0.180594
0.513152,0.822243,0.642624,0.416839,0.364223
0.749211,0.86445,0.435545,0.387179,0.616433
0.81106,0.842214,0.437944,0.418896,0.641286
0.790266,0.904459,0.304833,0.281606,0.733685
0.497083,0.840377,0.624009,0.415907,0.367094
0.41077,0.840262,0.696936,0.497414,0.263873
0.469206,0.917864,0.199467,0.285778,0.6097
0.832375,0.887291,0.340241,0.329418,0.727331
0.588837,0.874617,0.502022,0.385854,0.49258
0.804585,0.811026,0.451246,0.312542,0.648562
0.792729,0.901127,0.305916,0.303493,0.729799
0.790432,0.884781,0.351793,0.352544,0.692822
0.848197,0.88822,0.322029,0.340874,0.743656
0.386542,0.646524,0.832487,0.610383,0.136208
0.772462,0.891225,0.348464,0.308322,0.693953
0.849614,0.902608,0.263978,0.310532,0.782651
0.419036,0.85605,0.632577,0.350883,0.3333
0.761778,0.867989,0.417703,0.321856,0.646275
0.60619,0.840702,0.534236,0.503464,0.45841
0.458907,0.856295,0.657972,0.470472,0.318499
0.459241,0.864868,0.61313,0.441718,0.34899
0.704475,0.833525,0.528432,0.380095,0.540449
0.668894,0.798449,0.645224,0.337795,0.463546
0.858723,0.891658,0.299422,0.286239,0.772734
0.44589,0.807391,0.726065,0.450181,0.274201
0.507458,0.850463,0.613231,0.425352,0.377774
0.432315,0.879214,0.592735,0.363497,0.361689
0.384241,0.866836,0.660799,0.395058,0.291175
0.933447,0.938881,0.0809324,0.308779,0.930544
0.825743,0.896581,0.306653,0.31292,0.745599
0.74686,0.878881,0.388661,0.404098,0.638015
0.769001,0.894241,0.340613,0.337394,0.690688
0.860165,0.891922,0.30597,0.288657,0.769629
0.636555,0.845277,0.544146,0.435509,0.484205
0.617342,0.865302,0.530301,0.398159,0.490228
0.867309,0.87742,0.348559,0.298959,0.747586
0.402032,0.822374,0.728676,0.47618,0.244573
0.504704,0.851843,0.566963,0.432378,0.399428
0.466092,0.861792,0.603982,0.395419,0.366562
0.449753,0.737467,0.70386,0.39847,0.291191
0.87744,0.932691,0.144072,0.268597,0.873086
0.8351,0.885818,0.330786,0.334408,0.732713
0.799223,0.873759,0.403851,0.32526,0.674532
0.650334,0.836274,0.529523,0.463371,0.4932
0.653457,0.796463,0.63484,0.392856,0.449213
0.55119,0.87735,0.515992,0.39701,0.462126
0.534006,0.88344,0.492793,0.420337,0.460729
0.475053,0.859668,0.581721,0.432506,0.375764
0.557405,0.871321,0.515906,0.478101,0.44891
0.777566,0.865774,0.421149,0.326335,0.652197
0.551208,0.827958,0.609052,0.431365,0.40103
0.621016,0.864406,0.520961,0.387697,0.499216
0.840746,0.865297,0.398195,0.308049,0.703384
0.58165,0.875114,0.49875,0.425823,0.482377
0.914116,0.943069,0.0872335,0.235186,0.93143
0.82629,0.899212,0.298316,0.333458,0.746498
0.790462,0.886047,0.342543,0.302358,0.70784
0.590935,0.878631,0.506168,0.396444,0.489873
0.491378,0.860247,0.571573,0.427328,0.391382
0.88083,0.910548,0.235792,0.331628,0.811693
0.704798,0.867351,0.446691,0.389237,0.5855
0.730968,0.899082,0.340667,0.322779,0.672715
0.41421,0.846634,0.673824,0.363072,0.305396
0.758654,0.87899,0.387566,0.438407,0.638402
0.5908,0.844857,0.523066,0.415355,0.473628
0.805198,0.88857,0.348167,0.327242,0.70845
0.650187,0.868825,0.475933,0.376337,0.542105
0.865075,0.892154,0.298359,0.333356,0.767541
0.835477,0.883171,0.339274,0.301806,0.734651
0.665581,0.878832,0.440167,0.402423,0.565493
0.620554,0.871496,0.500426,0.337669,0.520491
0.425626,0.842307,0.670654,0.393048,0.307072
0.642283,0.825003,0.535965,0.377886,0.501118
0.754365,0.887256,0.349912,0.288115,0.686639
0.46438,0.859857,0.614463,0.36496,0.365921
0.841796,0.907364,0.23663,0.366939,0.781988
0.669742,0.883888,0.424758,0.446295,0.567768
0.81422,0.884493,0.362275,0.278497,0.715333
0.832355,0.872968,0.38097,0.341195,0.701975
0.525733,0.870539,0.56265,0.376335,0.426585
0.644337,0.79377,0.563159,0.312797,0.497627
0.811556,0.889784,0.339164,0.367772,0.708842
0.466675,0.852153,0.588252,0.388778,0.375532
0.639039,0.808901,0.645176,0.406404,0.434243
0.667748,0.849075,0.544689,0.345516,0.519718
0.513716,0.85913,0.581847,0.445466,0.394768
0.529142,0.773488,0.740666,0.414538,0.316816
0.482731,0.84217,0.610655,0.399266,0.36959
0.589876,0.874998,0.496544,0.333318,0.506547
0.597529,0.743203,0.719043,0.408664,0.364684
0.882546,0.910794,0.225146,0.286349,0.827315
0.430316,0.820448,0.664746,0.450524,0.299145
0.859061,0.894441,0.296442,0.254763,0.781046
0.470262,0.796286,0.707724,0.484554,0.289596
0.837036,0.90257,0.268545,0.272136,0.780809
0.877149,0.918508,0.194068,0.251475,0.848442
0.528026,0.844363,0.591243,0.442502,0.396904
0.41566,0.876594,0.587836,0.362068,0.354944
0.576204,0.875658,0.526263,0.400805,0.469809
0.897074,0.909531,0.213676,0.2743,0.843799
0.574887,0.783911,0.690322,0.422214,0.36865
0.543735,0.834673,0.608358,0.375913,0.408922
0.810195,0.877575,0.362601,0.349419,0.698083
0.806439,0.895716,0.326412,0.297634,0.72727
0.759728,0.893055,0.353659,0.308782,0.684156
0.441757,0.855416,0.652209,0.472411,0.311442
0.407913,0.861398,0.634221,0.411174,0.314746
0.504546,0.849742,0.603057,0.427558,0.381005
0.815215,0.893534,0.330879,0.271158,0.734877
0.592978,0.838964,0.569404,0.430793,0.44668
0.489719,0.824611,0.684986,0.467487,0.318848
0.505748,0.814092,0.643233,0.454864,0.351342
0.872248,0.886259,0.312243,0.3165,0.766975
0.860606,0.876927,0.362705,0.282043,0.73966
0.792111,0.885912,0.367102,0.377494,0.680827
0.830067,0.880652,0.361169,0.318658,0.71643
0.618784,0.872601,0.502007,0.407352,0.504916
0.592863,0.86397,0.517599,0.39336,0.484018
0.445464,0.866056,0.610892,0.388048,0.353236
0.416624,0.891961,0.555039,0.427315,0.361426
0.85441,0.895689,0.298084,0.383251,0.752141
0.758004,0.861977,0.441301,0.338642,0.627726
0.535316,0.869478,0.56808,0.392996,0.425671
0.661276,0.843755,0.518449,0.371592,0.52422
0.785169,0.882036,0.3939,0.304263,0.676932
0.829715,0.894813,0.308909,0.354438,0.738197
0.753567,0.882898,0.376981,0.38004,0.653152
0.389807,0.830094,0.696775,0.460745,0.258437
0.433354,0.862925,0.597434,0.408531,0.349155
0.802748,0.89146,0.328488,0.330776,0.717071
0.849717,0.898979,0.282554,0.250435,0.78447
0.771304,0.887562,0.352453,0.376156,0.677326
0.730877,0.852496,0.451379,0.330707,0.607773
0.473002,0.830792,0.642922,0.463949,0.333038
0.935153,0.941105,0.0704963,0.282905,0.942393
0.439428,0.862823,0.598813,0.435877,0.346386
0.81412,0.900796,0.296982,0.304331,0.746328
0.405467,0.821775,0.693159,0.415678,0.277246
0.413116,0.870742,0.640144,0.37085,0.323518
0.810663,0.867576,0.390978,0.324094,0.687354
0.448434,0.854193,0.644925,0.482513,0.316905
0.866945,0.893339,0.291775,0.308086,0.777219
0.789448,0.871797,0.390487,0.358221,0.669352
0.475538,0.835702,0.673837,0.417271,0.32791
0.456818,0.823446,0.647399,0.458339,0.321945
0.828645,0.895176,0.31327,0.336207,0.738955
0.750786,0.869798,0.422466,0.36369,0.629452
0.81794,0.889728,0.332744,0.371789,0.715014
0.550195,0.857552,0.570213,0.457288,0.418881
0.837684,0.901891,0.277805,0.261513,0.778322
0.426723,0.835788,0.683258,0.443287,0.290363
0.430259,0.847711,0.635707,0.409195,0.325489
0.724604,0.874043,0.427939,0.36902,0.611239
0.514267,0.856725,0.588057,0.444361,0.391767
0.580303,0.882628,0.492247,0.444128,0.482191
0.803553,0.876998,0.396177,0.302158,0.685948
0.364972,0.769681,0.754857,0.467221,0.206287
0.688525,0.841604,0.491768,0.39676,0.548392
0.553847,0.870303,0.528402,0.422102,0.451341
0.421416,0.839341,0.68409,0.433431,0.28927
0.853638,0.89393,0.286937,0.359306,0.76218
0.567802,0.869954,0.519562,0.407892,0.466638
0.696339,0.821402,0.569475,0.369108,0.515125
0.457372,0.833936,0.670251,0.406926,0.321484
0.484069,0.846605,0.675252,0.334873,0.349462
0.518093,0.848204,0.60016,0.418237,0.391836
0.544232,0.777122,0.678824,0.420362,0.357189
0.801221,0.894665,0.321514,0.378503,0.710737
0.774768,0.879214,0.41682,0.297214,0.66009
0.531336,0.697767,0.73375,0.553495,0.286269
0.740885,0.652685,0.647469,0.326454,0.490018
0.847896,0.873961,0.33862,0.342147,0.732996
0.420015,0.783964,0.756572,0.43572,0.244015
0.39689,0.84781,0.641788,0.465681,0.292319
0.412471,0.889846,0.547305,0.340136,0.380303
0.479035,0.757814,0.724112,0.426417,0.293461
0.303336,0.960133,0.471643,0.421532,0.35008
0.428905,0.851762,0.661313,0.415485,0.310361
0.735645,0.859517,0.467101,0.383385,0.592385
0.707602,0.843189,0.518774,0.411756,0.542007
0.437815,0.891419,0.546047,0.391118,0.385217
0.708999,0.864299,0.455528,0.324298,0.595789
0.774956,0.834851,0.468014,0.327874,0.622471
0.801216,0.880847,0.364973,0.322909,0.697398
0.743022,0.867415,0.437665,0.347608,0.620014
0.593401,0.835382,0.603165,0.3998,0.434869
0.607142,0.837388,0.563006,0.325446,0.478804
0.761603,0.896399,0.337738,0.351737,0.685425
0.544021,0.81353,0.612615,0.459675,0.387995
0.814957,0.888157,0.345669,0.392556,0.702215
0.791096,0.89392,0.338289,0.329467,0.705863
0.664866,0.862694,0.481486,0.437259,0.534662
0.691452,0.834037,0.52748,0.391653,0.531395
0.566872,0.869328,0.587144,0.385185,0.434846
0.575666,0.811099,0.604703,0.358549,0.429805
0.525537,0.863851,0.549125,0.411685,0.425904
0.693959,0.850574,0.470978,0.409933,0.560734
0.597499,0.735297,0.623593,0.512676,0.393616
0.619978,0.868951,0.512361,0.374505,0.506271
0.480112,0.86273,0.589797,0.437435,0.37367
0.588364,0.864135,0.513763,0.415233,0.479186
0.518385,0.866169,0.557015,0.397883,0.420703
0.453244,0.809815,0.694862,0.485312,0.288084
0.342263,0.837023,0.681647,0.474376,0.237746
0.591857,0.825236,0.634739,0.339113,0.428339
0.623279,0.80996,0.584675,0.475752,0.44369
0.879767,0.881503,0.308695,0.370144,0.761912
0.555355,0.796482,0.628729,0.335233,0.408837
0.430157,0.85097,0.631584,0.421354,0.325528
0.872678,0.896777,0.273134,0.320416,0.788192
0.534913,0.86377,0.564649,0.406377,0.42401
0.590301,0.86657,0.526572,0.458796,0.46509
0.741358,0.858364,0.465348,0.327278,0.607559
0.818206,0.887227,0.33971,0.305501,0.724408
0.847045,0.889325,0.314042,0.31963,0.75157
0.826009,0.879509,0.361163,0.32646,0.712485
0.907287,0.925771,0.133549,0.284496,0.891529
0.420095,0.860653,0.639413,0.496007,0.301891
0.714083,0.872533,0.439149,0.353195,0.6024
0.47309,0.864954,0.59306,0.394597,0.376753
0.45615,0.816333,0.663981,0.468604,0.310032
0.81423,0.870154,0.403767,0.2776,0.69211
0.563401,0.861452,0.556652,0.416737,0.441928
0.76,0.886834,0.373986,0.348096,0.665105
0.577324,0.883495,0.489915,0.454274,0.479823
0.425253,0.842119,0.670442,0.430126,0.299581
0.393412,0.854887,0.645365,0.412842,0.299714
0.34785,0.855601,0.632433,0.420881,0.279448
0.818851,0.897359,0.30656,0.293189,0.745784
0.866238,0.891949,0.299672,0.318561,0.770422
0.793692,0.898506,0.315121,0.308235,0.724261
0.72929,0.898667,0.344364,0.341174,0.666118
0.854715,0.898557,0.282773,0.325781,0.77213
0.448112,0.815531,0.661438,0.385824,0.323246
0.677488,0.861235,0.490342,0.3543,0.553416
0.511285,0.842864,0.601005,0.425098,0.385653
0.798446,0.864022,0.394677,0.364731,0.670093
0.817167,0.876956,0.375035,0.366231,0.692017
0.677817,0.881515,0.42496,0.432221,0.574749
0.470698,0.839313,0.677411,0.40624,0.32587
0.715999,0.877377,0.426271,0.357798,0.609866
0.488261,0.860423,0.599756,0.450646,0.370116
0.564055,0.905889,0.425776,0.364973,0.526342
0.431282,0.80013,0.721608,0.456972,0.266258
0.919811,0.927875,0.117546,0.237284,0.916624
0.856587,0.901028,0.268494,0.325587,0.781021
0.786744,0.861642,0.44009,0.332704,0.645645
0.436018,0.823428,0.662478,0.422796,0.309366
0.780507,0.878782,0.392787,0.349916,0.665488
0.351316,0.794562,0.771031,0.692401,0.147848
0.811197,0.880392,0.364801,0.337783,0.700087
0.596851,0.675332,0.732745,0.463442,0.339177
0.47204,0.819035,0.671288,0.470394,0.315012
0.930674,0.931042,0.101562,0.25472,0.928028
0.683171,0.835127,0.552324,0.378086,0.516426
0.76754,0.875429,0.419794,0.336323,0.646292
0.509633,0.868724,0.548677,0.294662,0.44099
0.455364,0.846906,0.627168,0.404054,0.345036
0.830521,0.87892,0.352904,0.350823,0.714478
0.67407,0.867354,0.466077,0.3984,0.556182
0.451142,0.870255,0.595704,0.440025,0.354545
0.347901,0.762095,0.752561,0.480148,0.194566
0.780522,0.900656,0.297817,0.446236,0.698788
0.812135,0.883982,0.352474,0.354202,0.704233
0.398099,0.836595,0.659062,0.435073,0.2888
0.478585,0.816824,0.660131,0.540746,0.310363
0.445425,0.803296,0.707264,0.468716,0.27977
0.865839,0.89143,0.309246,0.26652,0.775435
0.556859,0.836926,0.610335,0.338714,0.422875
0.673994,0.834947,0.498976,0.357359,0.543576
0.701112,0.861452,0.462781,0.368488,0.578445
0.80422,0.896411,0.323973,0.295081,0.727893
0.67947,0.852332,0.502219,0.323469,0.553466
0.74772,0.86397,0.421076,0.33599,0.633375
0.518226,0.839103,0.619212,0.435993,0.377372
0.498108,0.790897,0.696288,0.402349,0.327068
0.509573,0.807397,0.670737,0.472908,0.334674
0.611836,0.828295,0.6067,0.373647,0.447821
0.616678,0.890882,0.426861,0.34169,0.558394
0.41577,0.851606,0.641899,0.492626,0.29789
0.671482,0.838007,0.552811,0.358521,0.513795
0.875803,0.882149,0.342081,0.262811,0.763455
0.46745,0.858455,0.595546,0.427642,0.365031
0.82718,0.874978,0.396722,0.276181,0.703882
0.575951,0.87469,0.51611,0.372174,0.480629
0.57507,0.867819,0.52759,0.446126,0.45865
0.538778,0.894499,0.465679,0.415485,0.479842
0.803364,0.876321,0.377342,0.31986,0.692207
0.60856,0.859149,0.553248,0.353501,0.481418
0.530041,0.833532,0.658608,0.410846,0.367609
0.550968,0.76038,0.743191,0.46211,0.316921
0.778294,0.848383,0.467942,0.380966,0.615216
0.745932,0.836962,0.50617,0.369467,0.577955
0.894953,0.898118,0.261159,0.310927,0.809051
0.579995,0.83575,0.605581,0.355908,0.434834
0.564096,0.88519,0.479667,0.547359,0.459474
0.493876,0.855557,0.622204,0.380342,0.374884
0.870798,0.910396,0.235244,0.291643,0.814289
0.952545,0.944687,0.0419583,0.250545,0.974045
0.837704,0.894025,0.317513,0.277308,0.753393
0.441683,0.805974,0.72528,0.489789,0.264231
0.371678,0.838531,0.687549,0.52458,0.241309
0.723854,0.855087,0.458296,0.33174,0.600236
0.473444,0.815104,0.676752,0.440518,0.318449
0.846462,0.883863,0.331039,0.332153,0.739205
0.743047,0.847594,0.483555,0.404611,0.582394
0.507497,0.871434,0.553893,0.389456,0.418459
0.798148,0.869922,0.413326,0.319973,0.669578
0.329542,0.766938,0.727356,0.494586,0.19521
0.843026,0.885986,0.341309,0.302547,0.737955
0.520001,0.897882,0.455697,0.401104,0.477786
0.460658,0.862432,0.600747,0.453215,0.353792
0.399104,0.77509,0.776541,0.496064,0.208806
0.789967,0.881587,0.371659,0.380709,0.67613
0.575196,0.884877,0.473348,0.50773,0.476895
0.460382,0.859237,0.606462,0.489173,0.343136
0.542533,0.867389,0.544457,0.426183,0.435392
0.708697,0.849688,0.50746,0.36203,0.559161
0.179003,0.923485,0.466018,0.298721,0.303911
0.459407,0.83182,0.66834,0.448493,0.315151
0.46734,0.853224,0.633354,0.39053,0.351828
0.887771,0.907913,0.237787,0.264661,0.827584
0.383459,0.858788,0.663195,0.468177,0.274098
0.756977,0.880854,0.387348,0.356971,0.653964
0.734414,0.908113,0.295724,0.344505,0.695013
0.588946,0.792369,0.632932,0.443955,0.403423
0.568666,0.872165,0.520418,0.403803,0.467712
0.937332,0.934039,0.0962509,0.256643,0.934499
0.376835,0.83346,0.670306,0.474261,0.262803
0.731165,0.871426,0.43579,0.353116,0.613666
0.660432,0.866387,0.483335,0.405725,0.537848
0.496659,0.825339,0.642258,0.385543,0.361701
0.749387,0.900777,0.336538,0.348302,0.680336
0.383089,0.86534,0.645244,0.420467,0.293543
0.450774,0.837543,0.634428,0.4457,0.329374
0.418143,0.768615,0.697107,0.518695,0.256312
0.68772,0.866376,0.475152,0.359956,0.566593
0.597384,0.81078,0.590176,0.438118,0.433815
0.814402,0.896651,0.314909,0.292911,0.738856
0.361575,0.832439,0.689625,0.503255,0.238154
0.569969,0.888034,0.494723,0.373098,0.489765
0.656008,0.855766,0.534508,0.35052,0.518203
0.833596,0.901938,0.274488,0.27346,0.775409
0.625431,0.778743,0.594132,0.31391,0.468874
0.820512,0.881819,0.346738,0.319855,0.718576
0.388704,0.843847,0.681909,0.525818,0.254149
0.693587,0.843542,0.50772,0.457454,0.53093
0.575849,0.87651,0.506249,0.40838,0.47877
0.529435,0.87594,0.555771,0.391373,0.429864
0.360283,0.914721,0.356053,0.309402,0.460769
0.797865,0.885064,0.35104,0.330391,0.701828
0.415127,0.823848,0.726774,0.443437,0.259593
0.402267,0.783201,0.779646,0.707628,0.167697
0.551333,0.864392,0.543318,0.468821,0.432145
0.872131,0.897929,0.271324,0.356073,0.781869
0.459988,0.811704,0.691187,0.431431,0.304723
0.706387,0.888119,0.393475,0.384609,0.617578
0.808969,0.889041,0.341509,0.310317,0.717501
0.698297,0.880515,0.429818,0.358618,0.598214
0.624728,0.862662,0.518834,0.355327,0.508682
0.883387,0.901026,0.266727,0.299908,0.802106
0.814439,0.867468,0.401305,0.390422,0.670812
0.856216,0.89767,0.285861,0.277908,0.780771
0.398261,0.852144,0.630602,0.457863,0.301002
0.496311,0.826437,0.626685,0.417853,0.363424
0.717634,0.901747,0.340029,0.343627,0.661695
0.730152,0.8517,0.474441,0.349745,0.591308
0.855257,0.897682,0.28325,0.318499,0.77354
0.89992,0.887623,0.28767,0.31709,0.79552
0.732903,0.86112,0.463538,0.3632,0.596909
0.755267,0.896458,0.34172,0.348181,0.680477
0.610617,0.904513,0.375872,0.42217,0.567339
0.823731,0.882152,0.347005,0.324493,0.719353
0.828719,0.896864,0.306617,0.311702,0.74756
0.701222,0.865757,0.454104,0.415843,0.574118
0.409805,0.869049,0.625265,0.442737,0.315053
0.537436,0.826883,0.600402,0.401551,0.403689
0.425476,0.844204,0.636919,0.483887,0.306947
0.855835,0.907089,0.249354,0.26987,0.802421
0.550192,0.842814,0.584062,0.457828,0.409934
0.459611,0.769545,0.661545,0.479339,0.30631
0.590652,0.845693,0.56729,0.433074,0.446731
0.512843,0.872496,0.563038,0.405032,0.413638
0.471971,0.870414,0.58958,0.456614,0.366191
0.392779,0.882625,0.592768,0.370004,0.338535
0.63159,0.831574,0.555308,0.365204,0.48809
0.523783,0.877102,0.561962,0.379533,0.425894
0.422739,0.839837,0.679024,0.452126,0.289023
0.885943,0.91788,0.184154,0.292763,0.850342
0.481701,0.841925,0.602385,0.431641,0.366919
0.774668,0.904325,0.316465,0.315999,0.711927
0.401969,0.754162,0.765931,0.405361,0.231908
0.46109,0.869183,0.594328,0.519126,0.345014
0.644286,0.854895,0.496914,0.417369,0.518107
0.677411,0.889243,0.427035,0.459184,0.568857
0.350568,0.84314,0.674268,0.380119,0.265685
0.82036,0.888235,0.343917,0.322027,0.72021
0.585723,0.876191,0.561028,0.363098,0.464332
0.809471,0.878612,0.353826,0.397876,0.692784
0.809716,0.862187,0.409589,0.325956,0.676061
0.748874,0.867757,0.431617,0.317743,0.63247
0.432232,0.813029,0.719135,0.520019,0.256887
0.778443,0.854036,0.437294,0.381678,0.63194
0.378123,0.828204,0.706281,0.513449,0.236176
0.72982,0.86923,0.460409,0.33737,0.602805
0.591257,0.736272,0.665922,0.439427,0.382408
